"","1","2","3","4","5","6","7","8","9","10","11","12"
"肉裡",0,0.000621214474297251,0,0,0.000170750448219927,0,0,0.000183621006243114,0,0,0,0
"肚腹",0,0.000246150411666587,0,0,0,0,0.000133313356945173,0,0,0.000952615999952612,0.000133347004940363,0
"肥",0,0.0004014540302409,0,0,0,0.000572020911865713,0,0,0,0,0,0
"肥胖",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"肩",0,0.000196153813609845,0.000665192577134322,0,0.000107831845456654,0,0.00010623554595288,0.000231919648518875,0,0,0,0
"肩上",0,0.000155303618574313,0.000131665569453588,0,8.53752241099633e-05,0,0.000168222726890403,0.000275431509364671,0,0,8.41325929665152e-05,0
"肩卸落",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"肩子",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"肩往",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"背囊",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"背影",0,0.000392307627219691,0.000332596288567161,0,0,0,0,0.000115959824259438,0.000156471061178617,0,0.000106262359568719,0
"背膀",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"胖大",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"胭脂",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"胯下",0,0.0008029080604818,0,0,0,0,0.000217424720390374,0,0,0,0,0
"胸中",0,0.0004014540302409,0,0,0,0.000286010455932856,0,0,0,0,0,0
"脈門",0,0.000310607237148626,0,0,0,0,0.000168222726890403,0.000367242012486228,0,0,0,0
"脫",0,0.000246150411666587,0.000208684990220034,0,0,0,0,0.000145516204620011,0,0,0,0.00018651006127573
"腕上",0,0.000246150411666587,0,0,0.000270633057409913,0,0,0.000145516204620011,0,0,0.000133347004940363,0
"腦門",0,0.0004014540302409,0,0,0.00022069175281492,0,0,0,0,0,0,0
"腮",0,0.0004014540302409,0.000340350559673622,0,0,0,0,0,0,0,0,0
"腳下",0,0.000120765270797259,0.000102384144656162,0,0,0,0.000130811267333426,0.000142785086056473,0.000192667883712476,9.34736841764097e-05,0,9.15047750839671e-05
"腳步聲",0,0.000246150411666587,0,0,0,0,0.000133313356945173,0.000145516204620011,0,0.000571569599971567,0,0
"腳程",0,0.0004014540302409,0,0,0,0,0,0,0,0,0.000217479597906878,0
"膀闊",0,0.0004014540302409,0,0,0.00022069175281492,0,0,0,0,0,0,0
"膂力",0,0.000492300823333175,0,0,0.000135316528704957,0,0.000133313356945173,0.000145516204620011,0,0,0,0
"膘",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"膝",0,0.0008029080604818,0,0,0,0,0,0,0.000320238169068528,0,0,0
"膝蹬",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"臀",0,0.0012043620907227,0,0,0.00044138350562984,0,0,0,0,0,0,0
"臉一紅",0,0.000310607237148626,0,0,0.000170750448219927,0,0,0.000183621006243114,0,0,0,0
"臉上無光",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"臉現",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"臉皮",0,0.0004014540302409,0,0,0,0.000286010455932856,0,0,0,0,0,0
"臉色鐵青",0,0.000310607237148626,0,0,0,0,0.000168222726890403,0,0,0,0.00016826518593303,0
"臨空",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"自不輕",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"自去給",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"自居",0,0.000310607237148626,0,0,0,0,0,0,0,0.000480827022478663,0.000336530371866061,0
"自當",0,0.00167027294644564,0,0,0,0,0,0,0,0,0,0
"自顧",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"至寶",0,0.00111351529763043,0,0,0,0,0,0,0,0,0,0
"至親",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"與其",0,0.0004014540302409,0,0,0.00022069175281492,0,0,0,0,0,0,0
"興亡",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"興發",0,0.0008029080604818,0.000340350559673622,0,0,0,0,0,0,0,0,0
"舉刀",0,0.000738451234999762,0,0,0,0.0001753665081568,0,0,0,0.000190523199990522,0,0.00018651006127573
"舉盒",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"舉過",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"舌頭",0,0.0004014540302409,0,0,0,0,0,0,0.000320238169068528,0,0,0
"舞刀",0,0.0004014540302409,0,0,0,0,0,0,0,0.000310729955610188,0,0
"舞動",0,0.0004014540302409,0,0,0.00044138350562984,0,0,0,0,0,0,0
"舞鞭",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"良機",0,0.000246150411666587,0,0,0,0.0001753665081568,0.000133313356945173,0.000145516204620011,0,0,0,0
"良馬",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"良駒",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"若出",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"若雷震",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"苦寒",0,0.0004014540302409,0,0,0.00022069175281492,0,0,0,0,0,0,0
"苦楚",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"苦練",0,0.0004014540302409,0,0,0,0,0,0.000237326707741568,0,0,0,0
"英明",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"英雄好漢",0,0.000120765270797259,0.000102384144656162,0,0,8.60375723239159e-05,0.000196216901000139,7.13925430282365e-05,9.63339418562379e-05,0,0,9.15047750839671e-05
"茫茫",0,0.000310607237148626,0,0,0.000341500896439853,0.000221287895552113,0,0,0,0,0,0
"荒山",0,0.000246150411666587,0,0,0,0,0,0.000436548613860032,0,0,0.000133347004940363,0.00018651006127573
"荒島",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"莊子",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"莫",0,0.000246150411666587,0,0,0,0,0,0.000145516204620011,0.000196353134380718,0.000190523199990522,0,0
"莫著",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"莫說",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"萬箭攢身",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"落下",0,0.000310607237148626,0.000526662277814352,0,0,0,0,0,0,0,0,0.000235349493998588
"落入",0,0.000246150411666587,0,0,0.000135316528704957,0,0,0,0,0.000190523199990522,0,0.00018651006127573
"落點",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"著臉",0,0.0008029080604818,0,0,0,0,0.000217424720390374,0,0,0,0,0
"著馬",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"蓋",0,0.000310607237148626,0,0,0.000341500896439853,0,0,0,0.000247770069375619,0,0,0
"蕩",0,0.000246150411666587,0.000208684990220034,0,0,0,0,0,0.000392706268761436,0.000190523199990522,0,0
"藏身",0,0.000310607237148626,0,0,0,0,0,0,0,0.000240413511239332,0,0.000235349493998588
"藝高人膽大",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"藥丸",0,0.0008029080604818,0,0,0,0,0,0,0.000320238169068528,0,0,0
"藥瓶",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"虎口",0,0.000196153813609845,0,0,0.000107831845456654,0,0.00010623554595288,0,0,0.000151825268161293,0.000212524719137438,0
"處",0,4.08501950355325e-05,0.000103897724489978,0.000652690833334476,4.49132426933824e-05,2.91031650623804e-05,4.42483650153577e-05,0,9.77580794724209e-05,6.32370250832537e-05,0.000154908366215426,9.28575214758039e-05
"處處",0,0.000196153813609845,0.00016629814428358,0,0,0.000139747112838437,0,0.000231919648518875,0.000312942122357233,0,0,0
"虛劈",0,0.0004014540302409,0,0,0.00022069175281492,0,0,0,0,0,0,0
"虛張聲勢",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"虛托",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"虛擊",0,0.0004014540302409,0.000340350559673622,0,0,0,0,0,0,0,0,0
"蛤蟆",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"蠻漢",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"血痕",0,0.0004014540302409,0,0,0.00022069175281492,0,0,0,0,0,0,0
"血色",0,0.0004014540302409,0,0,0,0,0.000217424720390374,0,0,0,0,0
"血跡",0,0.000196153813609845,0,0,0.000539159227283272,0,0.000318706637858641,0,0,0.000151825268161293,0,0.000148627254157895
"行出",0,0.0004014540302409,0,0,0,0,0,0,0,0.000310729955610188,0,0
"行禮",0,0.000310607237148626,0,0,0,0,0,0,0,0.000480827022478663,0.000336530371866061,0
"行里許",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"衝上",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"衝口",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"衰退",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"袍",0,0.000310607237148626,0,0,0.000341500896439853,0,0,0,0,0.000240413511239332,0,0
"被握",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"補上",0,0.0004014540302409,0,0,0,0,0,0,0,0,0.000217479597906878,0
"裡再",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"裡右",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"裡縱",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"裡雙",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"裹傷",0,0.0004014540302409,0,0,0.00022069175281492,0,0,0,0,0,0,0
"襲擊",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"西北方",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"要來",0,0.000310607237148626,0,0,0,0,0,0,0.000495540138751239,0,0.00016826518593303,0
"要命",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"要報",0,0.0004014540302409,0,0,0.00022069175281492,0,0,0,0,0,0,0
"要將",0,0.000155303618574313,0.000131665569453588,0,0,0.000110643947776057,8.41113634452014e-05,0,0.00012388503468781,0.000480827022478663,0,0
"要輸",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"見盒",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"見長",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"親切",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"親家",0,0.00111351529763043,0,0,0,0,0,0,0,0,0,0
"親手",0,0.000155303618574313,0,0,8.53752241099633e-05,0,0.000168222726890403,0,0.00012388503468781,0.000240413511239332,0.00016826518593303,0
"親生",0,0.000310607237148626,0.000263331138907176,0,0,0,0.000168222726890403,0,0,0,0,0
"親近",0,0.000621214474297251,0,0,0,0,0.000168222726890403,0.000183621006243114,0.00012388503468781,0.000120206755619666,0,0.000117674746999294
"解藥",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"計大妙",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"計較",0,0.0004014540302409,0,0,0,0,0.000217424720390374,0,0,0,0,0
"訓練",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"設",0,0.0004014540302409,0.000340350559673622,0,0,0,0,0,0,0,0,0
"設伏",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"許外",0,0.0004014540302409,0,0,0,0,0,0,0,0.000310729955610188,0,0
"許配給",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"詭異",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"詭計",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"詭計多端",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"話說",0,0.00167027294644564,0,0,0,0,0,0,0,0,0,0
"該不該",0,0.0004014540302409,0,0,0,0,0.000217424720390374,0,0,0,0,0
"該當",0,0.000196153813609845,0.00016629814428358,0,0,0.000139747112838437,0,0,0,0.000151825268161293,0.000106262359568719,0
"認定",0,0.0004014540302409,0,0,0,0,0.000217424720390374,0,0,0,0,0
"認輸",0,0.000310607237148626,0.000263331138907176,0,0,0,0,0,0,0,0.00016826518593303,0
"語氣",0,0.000155303618574313,0.000263331138907176,0,8.53752241099633e-05,0,0,0,0.00012388503468781,0,8.41325929665152e-05,0.000235349493998588
"誤傷",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"誤會",0,0.00111351529763043,0,0,0,0,0,0,0,0,0,0
"說不下去",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"說不出",0,0.000155303618574313,0.000263331138907176,0,0,0,0.000336445453780806,0.000367242012486228,0.00012388503468781,0,0.000336530371866061,0
"說得上",0,0.000196153813609845,0,0,0.000107831845456654,0.000139747112838437,0.00010623554595288,0,0,0,0.000106262359568719,0
"說得好",0,0.000310607237148626,0,0,0.000170750448219927,0.000221287895552113,0,0,0,0,0,0
"說罷",0,0.000310607237148626,0,0,0,0,0,0.000183621006243114,0,0,0.00016826518593303,0
"誰低",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"誰給",0,0.00111351529763043,0,0,0,0,0,0,0,0,0,0
"調人",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"請到",0,0.000310607237148626,0,0,0,0.000442575791104227,0.000168222726890403,0,0,0,0,0
"請吧",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"請問",0,9.08467930922746e-05,7.70194207664458e-05,0,4.99413045949933e-05,0,0,5.37057014984536e-05,7.24680996929083e-05,7.03164443708566e-05,0.000196857647895392,0.000206505942829309
"請看",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"諸人",0,0.0004014540302409,0,0,0,0.000858031367798569,0,0,0,0,0,0
"謹慎",0,0.000310607237148626,0,0,0,0.000221287895552113,0,0,0,0,0,0.000235349493998588
"證",0,0.0004014540302409,0,0,0,0,0,0,0,0,0,0.000304184808275024
"譏刺",0,0.0004014540302409,0,0,0,0,0,0,0,0,0.000217479597906878,0
"變故",0,0.000310607237148626,0.000263331138907176,0,0,0,0,0,0.000247770069375619,0,0,0
"變起",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"讚",0,0.000181693586184549,0,0,9.98826091899865e-05,0.000258890241522972,4.92019934999711e-05,0.000107411402996907,7.24680996929083e-05,0,4.92144119738479e-05,6.88353142764364e-05
"谷中",0,0.00111351529763043,0,0,0,0,0,0,0,0,0,0
"谷底",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"豎劍",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"豪客",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"貂",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"貂皮",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"貂鼠",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"負傷",0,0.0004014540302409,0,0,0,0,0,0,0.000320238169068528,0,0,0
"費力",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"貼",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"貼身",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"貼面",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"賊",0,0.000310607237148626,0.000263331138907176,0,0.000426876120549816,0,8.41113634452014e-05,0,0.000247770069375619,0,0,0.000235349493998588
"賊禿",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"賓朋",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"賜",0,0.000196153813609845,0,0,0,0.000139747112838437,0,0.000115959824259438,0,0,0.000106262359568719,0.000148627254157895
"賞臉",0,0.0004014540302409,0,0,0,0,0.000217424720390374,0,0,0,0,0
"賠得",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"賤人",0,0.000310607237148626,0,0,0.000170750448219927,0,0,0,0.000495540138751239,0,0,0
"贓",0,0.0004014540302409,0,0,0,0.000286010455932856,0,0,0,0,0,0
"贖命",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"走來",0,0.000246150411666587,0.000208684990220034,0,0,0,0,0,0,0,0.000133347004940363,0.00018651006127573
"走出",0,0.000120765270797259,0.000102384144656162,0,0.00039833052778804,0,0.000327028168333565,0,9.63339418562379e-05,0,0.000196266425710134,9.15047750839671e-05
"走到眾",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"走得極",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"越惱",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"越近",0,0.000246150411666587,0,0,0,0,0,0.000145516204620011,0,0.000190523199990522,0,0.00018651006127573
"趕",0,0.000272540379276824,7.70194207664458e-05,0,9.98826091899865e-05,0,4.92019934999711e-05,0.000322234208990721,0,7.03164443708566e-05,4.92144119738479e-05,6.88353142764364e-05
"趕來",0,0.000155303618574313,0,0,8.53752241099633e-05,0,8.41113634452014e-05,9.18105031215571e-05,0,0,0.00016826518593303,0.000235349493998588
"趕出",0,0.0008029080604818,0,0,0,0,0,0.000237326707741568,0,0,0,0
"趕去",0,0.0008029080604818,0,0,0,0,0,0,0.000320238169068528,0,0,0
"趕回",0,0.0004014540302409,0,0,0,0,0,0,0,0.000310729955610188,0,0
"趕得上",0,0.0004014540302409,0,0,0,0,0,0,0,0.000310729955610188,0,0
"足下",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"足印",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"足見",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"足足",0,0.000310607237148626,0.000263331138907176,0,0,0,0,0,0,0.000240413511239332,0,0
"跌下去",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"跌出",0,0.000310607237148626,0,0,0.000170750448219927,0,0,0,0.000247770069375619,0,0,0
"跌落",0,0.000310607237148626,0,0,0,0,0,0,0.000247770069375619,0,0,0.000235349493998588
"跑",0,0.000181693586184549,7.70194207664458e-05,0,4.99413045949933e-05,0,0,0.000214822805993814,0.000144936199385817,0.000140632888741713,4.92144119738479e-05,0.000206505942829309
"跑得快",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"跑得慢",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"跟來",0,0.000492300823333175,0,0,0,0,0,0.000145516204620011,0.000196353134380718,0,0,0.00018651006127573
"跪",0,0.000196153813609845,0,0,0.000323495536369963,0.000139747112838437,0,0.000115959824259438,0,0,0,0.000148627254157895
"跪倒",0,0.000310607237148626,0.000526662277814352,0,0,0,0.000168222726890403,0,0,0,0,0
"路上",0,0.000181693586184549,0,0,9.98826091899865e-05,6.47225603807431e-05,9.84039869999422e-05,0.000107411402996907,7.24680996929083e-05,7.03164443708566e-05,0,6.88353142764364e-05
"路劍法",0,0.0004014540302409,0.000340350559673622,0,0,0,0,0,0,0,0,0
"路程",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"跳",0,8.1700390071065e-05,3.46325748299926e-05,0,0.000157196349426838,2.91031650623804e-05,6.63725475230365e-05,0.000169045247965163,9.77580794724209e-05,6.32370250832537e-05,4.42595332044075e-05,9.28575214758039e-05
"踏",0,0.000196153813609845,0.00016629814428358,0,0,0,0.000212471091905761,0,0.000156471061178617,0.000151825268161293,0,0
"踏空",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"踏著",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"踏雪",0,0.0004014540302409,0,0,0.00022069175281492,0,0,0,0,0,0,0
"踢敵",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"蹙",0,0.000310607237148626,0,0,0,0,0,0.000183621006243114,0,0,0.00016826518593303,0
"躍",0,0.000155303618574313,0.000263331138907176,0,8.53752241099633e-05,0,0.000168222726890403,0,0.000247770069375619,0.000120206755619666,0,0
"躍上",0,0.000155303618574313,0,0,0.00025612567232989,0,8.41113634452014e-05,9.18105031215571e-05,0.000371655104063429,0,0,0.000117674746999294
"躍入",0,0.000310607237148626,0,0,0,0,0.000168222726890403,0.000183621006243114,0,0,0,0
"躍出",0,0.000310607237148626,0,0,0,0,0,0,0.000247770069375619,0,0.000336530371866061,0
"躍向",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"身不由主",0,0.0004014540302409,0.000340350559673622,0,0,0,0,0,0,0,0,0
"身來",0,0.0004014540302409,0,0,0,0,0,0,0,0,0,0.000304184808275024
"身側",0,0.000310607237148626,0,0,0,0,0,0,0,0.000240413511239332,0.00016826518593303,0
"身前",0,0.000181693586184549,0,0,4.99413045949933e-05,0,0.000196807973999884,5.37057014984536e-05,7.24680996929083e-05,0.000281265777483426,0.00024607205986924,6.88353142764364e-05
"身去",0,0.000310607237148626,0.000263331138907176,0,0,0,0,0,0,0,0.00016826518593303,0
"身周",0,0.000310607237148626,0,0,0,0,0,0,0,0.000480827022478663,0.00016826518593303,0
"身材",0,0.000363387172369098,0,0,4.99413045949933e-05,6.47225603807431e-05,4.92019934999711e-05,0.000375939910489175,0,0.00021094933311257,0.000147643235921544,0.000344176571382182
"身法",0,0.000310607237148626,0,0,0,0,0,0.000550863018729343,0,0,0.00134612148746424,0
"身而發",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"躬身",0,0.000246150411666587,0.000626054970660101,0,0,0,0,0,0,0.000190523199990522,0.000133347004940363,0
"躲閃",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"躲開",0,0.0004014540302409,0,0,0,0,0,0.000237326707741568,0,0,0,0
"躺",0,0.000120765270797259,0.00092145730190546,0,0,0,0.000261622534666852,7.13925430282365e-05,0,0.000280421052529229,6.54221419033781e-05,0.000183009550167934
"軟",0,0.000246150411666587,0,0,0.000135316528704957,0,0,0.000436548613860032,0,0.000190523199990522,0,0
"較勁",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"輕捷",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"輕描淡寫",0,0.000246150411666587,0,0,0,0.0001753665081568,0,0,0.000196353134380718,0,0.000266694009880726,0
"輕聲道",0,0.000196153813609845,0.00016629814428358,0,0.000107831845456654,0,0,0.000115959824259438,0.000156471061178617,0,0,0
"轉為",0,0.0004014540302409,0,0.00320714950461682,0,0,0,0,0,0,0,0
"轉馬",0,0.000246150411666587,0,0,0.000135316528704957,0,0.000133313356945173,0,0,0,0,0.00018651006127573
"轡頭",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"迅捷",0,0.000155303618574313,0.000131665569453588,0,0,0,8.41113634452014e-05,0.000183621006243114,0,0.000120206755619666,0.000252397778899546,0
"迎頭",0,0.0004014540302409,0,0,0,0,0,0,0,0.000310729955610188,0,0
"近",0,0.000241530541594518,0,0,0,8.60375723239159e-05,6.54056336667131e-05,0.000356962715141182,0.000289001825568714,0,6.54221419033781e-05,0.000183009550167934
"返身",0,0.0004014540302409,0.000340350559673622,0,0,0,0,0,0,0,0,0
"迫住",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"迫促",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"迫將",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"迫得",0,0.0004014540302409,0,0,0,0,0,0,0,0,0.000217479597906878,0
"迸出",0,0.00111351529763043,0,0,0,0,0,0,0,0,0,0
"追",0,0.000193370476446114,0.000109292297374284,0,0.00010630175854491,4.59213873953135e-05,3.49093699452304e-05,7.62096032462071e-05,0.000102833869989803,0,3.49181809926673e-05,0.000293036596337146
"追上",0,0.000588461440829536,0,0,0,0,0,0.00046383929703775,0.000156471061178617,0,0.000106262359568719,0.00029725450831579
"追來",0,0.000120765270797259,0.000102384144656162,0,0.000265553685192027,0,0,0.000142785086056473,9.63339418562379e-05,9.34736841764097e-05,0,0.000274514325251901
"追出",0,0.0004014540302409,0,0,0,0,0,0.000237326707741568,0,0,0,0
"追去",0,0.000931821711445877,0,0,0,0,0,0.000550863018729343,0.000247770069375619,0,0,0
"追命",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"追將",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"追擊",0,0.0004014540302409,0,0,0,0,0,0,0.000320238169068528,0,0,0
"追趕",0,0.000155303618574313,0,0,8.53752241099633e-05,0,0,0.000367242012486228,0.000247770069375619,0.000120206755619666,0.000336530371866061,0
"追蹤",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"追隨",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"退下",0,0.0004014540302409,0.00136140223869449,0,0,0,0,0,0,0,0,0
"退後",0,0.000310607237148626,0,0,0,0,0.000504668180671209,0,0.000247770069375619,0,0,0
"退步",0,0.000556757648815213,0,0,0,0,0,0,0,0,0,0
"退避",0,0.000246150411666587,0,0,0.000135316528704957,0,0,0.000291032409240021,0,0.000190523199990522,0,0
"送",0,4.08501950355325e-05,6.92651496599852e-05,0,2.24566213466912e-05,0.000203722155436663,0.000287614372599825,2.41493211378804e-05,6.51720529816139e-05,6.32370250832537e-05,0.000110648833011019,6.19050143172026e-05
"送命",0,0.000310607237148626,0,0,0.000170750448219927,0,0,0,0,0.000240413511239332,0,0
